Levy,Prod. year,Engine volume,Mileage,Cylinders,Airbags,Category_encoded,Leather_binary,Wheel_binary,Fuel type_Diesel,Fuel type_Hybrid,Fuel type_Hydrogen,Fuel type_LPG,Fuel type_Petrol,Fuel type_Plug-in Hybrid,Gear box type_Manual,Gear box type_Tiptronic,Gear box type_Variator,Drive wheels_fwd,Drive wheels_rwd,Doors_group_le_4
891.0,2016,2.0,69012,4,12,4,1,0,0,0,0,0,1,0,0,1,0,1,0,1
730.0,2016,1.6,83804,4,4,4,1,0,0,0,0,0,1,0,0,0,0,1,0,1
891.0,2016,2.0,246839,4,4,9,1,0,0,0,0,1,0,0,0,0,0,1,0,1
1091.0,2016,2.5,48400,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
810.0,2016,1.8,113365,4,12,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1091.0,2016,2.5,68011,4,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1
781.0,2016,2.4,88000,4,8,9,0,0,0,0,0,0,1,0,0,1,0,1,0,1
810.0,2016,1.8,39728,4,8,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
730.0,2016,1.6,37045,4,4,4,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1292.0,2016,3.0,86189,6,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1
650.0,2016,1.4,105941,4,0,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1091.0,2016,2.5,108195,4,12,4,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1493.0,2016,3.5,0,6,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1493.0,2016,3.5,42802,6,12,4,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1011.0,2016,2.3,101000,4,4,4,1,0,0,0,0,0,1,0,0,0,0,1,0,1
810.0,2016,1.8,45707,4,6,9,1,0,0,0,0,0,1,0,1,0,0,1,0,1
730.0,2016,1.6,91060,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
891.0,2016,2.0,89089,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
730.0,2016,1.6,90535,4,6,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1
891.0,2016,2.0,65271,4,8,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1
891.0,2016,2.0,38804,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
345.0,2016,1.5,34465,4,4,10,1,0,0,1,0,0,0,0,0,0,0,1,0,1
1091.0,2016,2.5,90000,4,4,7,1,0,1,0,0,0,0,0,0,0,0,1,0,1
891.0,2016,2.0,67200,4,8,9,0,0,0,0,0,0,1,0,0,1,0,1,0,1
891.0,2016,2.0,284490,4,4,9,1,0,0,0,0,1,0,0,0,0,0,1,0,1
781.0,2016,2.0,67680,4,12,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
891.0,2016,2.0,354569,4,4,9,1,0,0,0,0,1,0,0,0,0,0,1,0,1
650.0,2016,1.4,61760,4,10,9,0,0,0,0,0,0,1,0,0,1,0,1,0,1
891.0,2016,2.0,120923,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
891.0,2016,2.0,33000,4,12,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2297.0,2016,5.5,62187,8,12,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1
891.0,2016,2.0,121121,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
2337.0,2016,5.6,91648,8,12,4,1,0,0,0,0,0,1,0,0,0,0,0,1,1
891.0,2016,2.0,291105,4,4,9,1,0,0,0,0,1,0,0,0,0,0,1,0,1
1292.0,2016,3.0,86189,6,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1
891.0,2016,2.0,163401,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
891.0,2016,2.0,44000,4,6,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1091.0,2016,2.5,79911,4,4,7,1,0,1,0,0,0,0,0,0,0,0,1,0,1
431.0,2016,2.0,82296,4,12,9,1,0,0,1,0,0,0,0,0,0,0,1,0,1
1091.0,2016,2.5,87722,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
891.0,2016,2.0,240573,4,4,9,1,0,0,0,0,1,0,0,0,0,0,1,0,1
488.0,2016,1.0,34130,3,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
345.0,2016,1.5,125018,4,12,3,1,0,0,1,0,0,0,0,0,0,0,1,0,1
781.0,2016,2.4,53700,4,12,4,0,0,0,0,0,0,1,0,0,1,0,0,0,1
810.0,2016,1.8,50395,4,12,9,0,0,0,0,0,0,1,0,0,1,0,1,0,1
1091.0,2016,2.5,61000,4,4,7,1,0,1,0,0,0,0,0,0,0,0,1,0,1
1533.0,2016,3.6,73960,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
690.0,2016,1.5,70566,4,12,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
891.0,2016,2.0,23000,4,8,4,1,0,0,0,0,0,1,0,0,1,0,1,0,1
891.0,2016,2.0,70000,4,10,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1
891.0,2016,2.0,136500,4,4,9,1,0,0,0,0,1,0,0,0,0,0,1,0,1
889.0,2016,2.0,54541,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
730.0,2016,1.6,28699,4,4,4,1,0,0,0,0,0,1,0,0,0,0,1,0,1
891.0,2016,2.0,161600,4,11,9,0,0,0,0,0,0,1,0,0,1,0,1,0,1
431.0,2016,2.0,44445,4,12,9,1,0,0,0,0,0,0,1,0,0,0,1,0,1
810.0,2016,1.8,19200,4,12,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1
431.0,2016,2.0,89202,4,12,9,1,0,0,1,0,0,0,0,0,0,0,1,0,1
431.0,2016,2.0,75851,4,10,9,0,0,0,1,0,0,0,0,0,0,0,1,0,1
431.0,2016,2.0,251768,4,4,9,1,0,0,1,0,0,0,0,0,0,0,1,0,1
1051.0,2016,2.4,74500,4,12,9,0,0,0,0,0,0,1,0,0,1,0,1,0,1
730.0,2016,1.6,0,4,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1091.0,2016,2.5,96334,4,4,7,1,0,1,0,0,0,0,0,0,0,0,1,0,1
891.0,2016,2.0,488038,4,4,9,1,0,0,0,0,1,0,0,0,0,0,1,0,1
650.0,2016,1.4,76466,4,8,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2016,3.0,35500,6,12,9,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1091.0,2016,2.5,161350,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
518.0,2016,2.5,55096,4,0,9,1,0,0,1,0,0,0,0,0,0,0,1,0,1
891.0,2016,2.0,40464,4,12,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2016,1.8,56000,4,0,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1
730.0,2016,1.6,68961,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
1091.0,2016,2.5,129459,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1694.0,2016,4.0,112701,8,12,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1
891.0,2016,2.0,54590,4,10,9,0,0,0,0,0,0,1,0,1,0,0,1,0,1
1493.0,2016,3.5,33543,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
730.0,2016,1.6,122198,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
781.0,2016,2.0,8000,4,6,4,1,0,0,0,0,0,1,0,0,1,0,0,0,1
729.0,2016,1.6,30374,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
518.0,2016,2.5,53649,4,4,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1
690.0,2016,3.5,109344,6,12,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1
650.0,2016,1.4,10295,4,8,4,0,0,0,0,0,0,1,0,0,1,0,1,0,1
891.0,2016,2.0,37514,4,10,4,1,0,0,0,0,0,1,0,0,0,0,1,0,1
891.0,2016,2.0,1717,4,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,1
891.0,2016,2.0,239291,4,4,9,1,0,0,0,0,1,0,0,0,0,0,1,0,1
891.0,2016,2.0,70195,4,12,9,1,0,0,0,0,0,1,0,0,0,0,0,1,1
609.0,2016,1.3,4422,4,4,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1
810.0,2016,1.8,86391,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
891.0,2016,2.0,53000,4,8,4,1,0,1,0,0,0,0,0,0,1,0,1,0,1
730.0,2016,1.6,150000,4,4,9,1,0,1,0,0,0,0,0,0,0,0,1,0,1
891.0,2016,2.0,90000,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
781.0,2016,1.4,47543,4,12,9,0,0,0,0,0,0,1,0,0,1,0,1,0,1
891.0,2016,2.0,47074,4,12,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1
891.0,2016,2.0,88000,4,8,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1
891.0,2016,2.0,111875,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
431.0,2016,2.0,120114,4,12,9,1,0,0,1,0,0,0,0,0,0,0,1,0,1
891.0,2016,2.0,195996,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
810.0,2016,1.8,121840,4,12,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
891.0,2016,2.0,577053,4,4,9,1,0,0,0,0,1,0,0,0,0,0,1,0,1
730.0,2016,1.6,54216,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
781.0,2016,2.4,87000,8,8,9,1,0,0,0,0,0,1,0,0,1,0,1,0,1
1091.0,2016,2.5,142000,4,0,9,1,0,0,0,0,0,1,0,0,1,0,1,0,1
891.0,2016,2.0,0,4,12,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
891.0,2016,2.0,246040,4,4,9,1,0,0,0,0,1,0,0,0,0,0,1,0,1
1091.0,2016,2.5,97640,4,4,10,1,0,1,0,0,0,0,0,0,0,0,1,0,1
781.0,2016,3.7,56000,6,6,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1
345.0,2016,1.5,80000,4,8,3,1,0,0,0,0,0,0,1,0,0,1,1,0,1
730.0,2016,1.6,53873,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
1011.0,2016,2.3,99742,4,4,4,1,0,0,0,0,0,1,0,0,0,0,1,0,1
891.0,2016,2.0,48774,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
1091.0,2016,2.5,145830,4,4,10,1,0,1,0,0,0,0,0,0,0,0,1,0,1
730.0,2016,1.6,55234,4,4,4,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1051.0,2016,2.4,103467,4,12,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1091.0,2016,2.5,154314,4,12,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1292.0,2016,3.0,62938,6,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1
891.0,2016,2.0,32000,4,10,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1
1091.0,2016,2.5,203073,4,4,10,1,0,1,0,0,0,0,0,0,0,0,1,0,1
971.0,2016,2.2,125629,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
1488.0,2016,1.2,0,3,2,3,1,1,0,1,0,0,0,0,0,0,1,1,0,1
690.0,2016,1.5,0,4,12,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1091.0,2016,2.5,78920,4,12,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
891.0,2016,2.0,117618,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
781.0,2016,2.0,44821,4,6,9,0,0,0,0,0,0,1,0,1,0,0,1,0,1
650.0,2016,1.4,17961,4,8,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1091.0,2016,2.5,142000,4,0,9,1,0,0,0,0,0,1,0,0,1,0,1,0,1
764.0,2016,1.7,31965,4,4,9,1,0,1,0,0,0,0,0,0,0,0,1,0,1
650.0,2016,1.4,103000,4,12,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1
650.0,2016,1.4,58000,4,16,9,0,0,0,0,0,0,1,0,0,1,0,1,0,1
1091.0,2016,2.5,93000,4,4,10,1,0,1,0,0,0,0,0,0,0,0,1,0,1
730.0,2016,1.6,107328,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
730.0,2016,1.6,115031,4,4,4,1,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2016,1.6,57000,4,2,7,0,0,1,0,0,0,0,0,1,0,0,1,0,1
891.0,2016,2.0,369695,4,4,9,1,0,0,0,0,1,0,0,0,0,0,1,0,1
730.0,2016,1.6,89298,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
1533.0,2016,3.6,77158,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
650.0,2016,1.4,79000,4,6,9,0,0,0,0,0,0,1,0,0,1,0,1,0,1
770.0,2016,1.7,151511,4,4,9,1,0,1,0,0,0,0,0,0,0,0,1,0,1
781.0,2016,1.6,64163,4,6,9,0,0,0,0,0,0,1,0,1,0,0,1,0,1
1292.0,2016,3.0,46000,8,12,9,1,0,0,0,0,0,1,0,0,1,0,0,1,1
781.0,2016,1.8,92000,4,12,9,0,0,0,1,0,0,0,0,0,0,0,1,0,1
730.0,2016,1.6,95184,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1091.0,2016,2.5,49000,4,12,9,0,0,0,0,0,0,1,0,0,1,0,1,0,1
890.0,2016,2.0,31460,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1533.0,2016,3.6,61635,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
810.0,2016,1.8,148210,4,12,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
891.0,2016,2.0,92000,4,8,9,0,0,0,0,0,0,1,0,0,1,0,1,0,1
770.0,2016,1.7,98841,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
650.0,2016,1.4,91440,4,12,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2188.0,2016,1.8,49000,4,8,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1
1493.0,2016,3.5,44079,4,4,4,1,0,0,0,0,0,1,0,0,0,0,1,0,1
730.0,2016,1.6,75787,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
770.0,2016,1.7,119979,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
488.0,2016,1.0,36805,3,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1493.0,2016,3.5,68630,6,12,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
431.0,2016,2.0,34000,4,12,9,1,0,0,1,0,0,0,0,0,0,1,1,0,1
891.0,2016,2.0,134761,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
781.0,2016,2.5,48000,4,12,9,1,0,0,0,0,0,1,0,1,0,0,0,0,1
770.0,2016,1.7,60604,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
1493.0,2016,3.5,0,6,12,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1
891.0,2016,2.0,120000,4,10,9,0,0,0,0,0,0,1,0,0,1,0,1,0,1
1091.0,2016,2.5,106699,4,12,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1292.0,2016,3.0,46131,6,12,9,1,0,0,0,0,0,1,0,0,0,0,0,0,1
891.0,2016,2.0,236272,4,4,9,1,0,0,0,0,1,0,0,0,0,0,1,0,1
650.0,2016,1.4,112760,4,12,9,1,0,1,0,0,0,0,0,0,0,0,1,0,1
781.0,2016,1.2,94000,4,6,9,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,2016,2.5,45000,4,12,4,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1091.0,2016,2.5,51202,4,12,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
891.0,2016,2.0,44608,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
891.0,2016,2.0,70414,4,12,9,1,0,0,0,0,0,1,0,0,0,0,0,0,1
770.0,2016,1.7,51053,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
1091.0,2016,2.5,61000,4,6,9,1,0,0,0,0,0,1,0,0,1,0,1,0,1
890.0,2016,2.0,31102,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1051.0,2016,2.4,155763,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
730.0,2016,1.6,83814,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
397.0,2016,1.8,30000,4,10,9,1,0,0,1,0,0,0,0,0,0,1,1,0,1
971.0,2016,2.2,121400,4,12,9,1,0,1,0,0,0,0,0,0,1,0,0,1,1
891.0,2016,2.0,147786,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
1091.0,2016,2.5,66522,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
730.0,2016,1.6,46916,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
650.0,2016,1.4,78829,4,12,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
650.0,2016,1.4,97000,4,8,9,0,0,0,0,0,0,1,0,0,1,0,1,0,1
781.0,2016,1.4,24000,4,0,4,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1292.0,2016,3.0,29501,6,12,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1
781.0,2016,2.0,92000,4,12,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2016,2.5,135933,4,12,9,1,0,0,0,0,0,1,0,0,1,0,0,0,1
730.0,2016,1.6,344193,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
650.0,2016,1.4,263630,4,8,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1694.0,2016,4.0,34960,8,12,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1
730.0,2016,1.6,67523,4,4,4,1,0,0,0,0,0,1,0,0,0,0,1,0,1
730.0,2016,1.6,102268,4,4,4,1,0,0,0,0,0,1,0,0,0,0,1,0,1
810.0,2016,1.8,152278,4,12,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
891.0,2016,2.0,331445,4,4,9,1,0,0,0,0,1,0,0,0,0,0,1,0,1
891.0,2016,2.0,160931,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
1292.0,2016,3.0,33600,6,10,4,1,0,0,0,0,0,1,0,0,1,0,0,1,1
730.0,2016,1.6,39770,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
891.0,2016,2.0,144333,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
891.0,2016,2.0,453750,4,4,9,1,0,0,0,0,1,0,0,0,0,0,1,0,1
810.0,2016,1.8,52000,4,8,9,1,0,0,0,0,0,1,0,0,1,0,1,0,1
891.0,2016,2.0,253373,4,4,9,1,0,0,0,0,1,0,0,0,0,0,1,0,1
810.0,2016,1.8,43944,4,12,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
971.0,2016,2.2,119768,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
650.0,2016,1.4,65600,4,10,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
891.0,2016,2.0,73542,4,8,4,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1051.0,2016,2.4,864000,4,10,9,1,0,0,0,0,0,1,0,0,1,0,1,0,1
891.0,2016,2.0,276687,4,4,9,1,0,0,0,0,1,0,0,0,0,0,1,0,1
890.0,2016,2.0,30088,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
891.0,2016,2.0,299337,4,4,9,1,0,0,0,0,1,0,0,0,0,0,1,0,1
770.0,2016,1.7,88230,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
770.0,2016,1.7,100267,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
690.0,2016,1.5,112000,4,12,9,0,0,0,0,0,0,1,0,0,1,0,1,0,1
891.0,2016,2.0,195933,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
891.0,2016,2.0,31000,4,10,4,0,0,0,0,0,0,1,0,0,1,0,1,0,1
650.0,2016,1.4,78000,4,10,9,1,0,0,0,0,0,1,0,0,1,0,1,0,1
1051.0,2016,2.4,134598,4,12,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
891.0,2016,2.0,92487,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
397.0,2016,1.8,15000,4,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,1
730.0,2016,1.6,121025,4,4,4,1,0,0,0,0,0,1,0,0,0,0,1,0,1
730.0,2016,1.6,26000,4,4,4,1,0,0,0,0,0,1,0,0,0,0,1,0,1
489.0,2016,1.0,32839,4,4,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1292.0,2016,3.0,62194,6,12,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1
891.0,2016,2.0,68549,4,0,4,1,0,0,0,0,0,1,0,0,0,0,1,0,1
891.0,2016,2.0,53938,4,4,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1533.0,2016,3.6,101812,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
690.0,2016,1.5,95085,4,8,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1
810.0,2016,1.8,73022,4,12,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
891.0,2016,2.0,74184,4,0,4,1,0,0,0,0,0,1,0,0,0,0,1,0,1
730.0,2016,1.6,55820,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
2377.0,2016,5.7,39013,8,12,9,1,0,0,0,0,0,1,0,0,0,0,0,1,1
810.0,2016,1.8,88108,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
650.0,2016,1.4,35500,4,8,9,0,0,0,0,0,0,1,0,0,1,0,1,0,1
781.0,2016,2.5,59000,6,12,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1051.0,2016,2.4,25541,4,8,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
891.0,2016,2.0,170133,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
690.0,2016,1.5,54631,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
891.0,2016,2.0,53331,4,12,9,0,0,0,0,0,0,1,0,0,1,0,1,0,1
781.0,2016,2.0,98000,4,0,9,1,0,1,0,0,0,0,0,0,1,0,1,0,1
891.0,2016,2.0,121121,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
345.0,2016,1.5,90812,4,4,3,1,0,0,1,0,0,0,0,0,0,0,1,0,1
781.0,2016,2.5,64000,4,6,4,0,0,0,0,0,0,1,0,0,1,0,0,0,1
431.0,2016,2.0,158699,4,12,9,1,0,0,1,0,0,0,0,0,0,0,1,0,1
891.0,2016,2.0,64341,4,12,9,1,0,0,0,0,0,1,0,0,0,0,0,1,1
781.0,2016,2.5,65000,6,12,9,1,0,0,0,0,0,1,0,0,1,0,1,0,1
891.0,2016,2.0,68286,4,12,9,1,0,0,0,0,0,1,0,0,0,0,0,1,1
1493.0,2016,3.5,97000,4,4,7,1,0,0,0,0,0,1,0,0,0,0,1,0,1
891.0,2016,2.0,44914,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2016,1.0,37000,3,8,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1
891.0,2016,2.0,145136,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
891.0,2016,2.0,82141,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
891.0,2016,2.0,47522,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
810.0,2016,1.8,75000,4,10,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2016,2.0,30000,4,12,3,1,0,0,0,0,0,1,0,0,1,0,1,0,1
1051.0,2016,2.4,160000,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1249.0,2017,2.5,39709,4,12,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1017.0,2017,2.0,100734,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
1017.0,2017,2.0,1600,4,12,9,1,0,0,0,0,0,1,0,0,0,0,0,1,1
1249.0,2017,2.5,111643,4,4,10,1,0,1,0,0,0,0,0,0,0,0,1,0,1
1156.0,2017,2.3,100567,4,4,4,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1017.0,2017,2.0,50930,4,12,9,1,0,0,0,0,0,1,0,0,0,0,0,1,1
924.0,2017,1.8,27728,6,8,9,1,0,0,0,0,0,1,0,0,1,0,1,0,1
831.0,2017,1.6,40193,4,4,4,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1249.0,2017,2.5,60762,4,12,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1017.0,2017,2.0,44995,4,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1
831.0,2017,1.6,98000,4,4,9,1,0,1,0,0,0,0,0,0,0,0,1,0,1
1342.0,2017,2.7,94262,4,12,4,1,0,0,0,0,0,1,0,0,0,0,0,1,1
831.0,2017,1.6,73000,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
738.0,2017,1.4,42000,4,12,9,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1017.0,2017,2.0,40800,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
481.0,2017,2.0,107387,4,12,9,1,0,0,1,0,0,0,0,0,0,0,1,0,1
738.0,2017,1.4,29094,4,0,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1017.0,2017,2.0,251430,4,12,4,1,0,0,0,0,0,1,0,0,0,0,1,0,1
442.0,2017,1.8,47672,4,12,9,1,0,0,1,0,0,0,0,0,0,0,1,0,1
1249.0,2017,2.5,76000,4,12,4,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1017.0,2017,2.0,284251,4,12,4,1,0,0,0,0,0,1,0,0,0,0,1,0,1
831.0,2017,1.6,32510,4,4,9,1,0,0,0,0,1,0,0,0,0,0,1,0,1
1017.0,2017,2.0,58414,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2017,2.0,35000,4,12,4,1,0,0,0,0,0,1,0,0,1,0,1,0,1
1714.0,2017,3.5,39814,6,0,4,1,0,0,0,0,0,1,0,0,0,0,0,1,1
1249.0,2017,2.5,137000,4,4,10,1,0,1,0,0,0,0,0,0,0,0,1,0,1
1017.0,2017,2.0,26802,4,12,9,1,0,0,0,0,0,1,0,0,0,0,0,1,1
877.0,2017,1.7,97880,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
784.0,2017,1.5,58282,4,12,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1249.0,2017,2.5,34454,4,12,4,1,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2017,2.5,32000,6,10,4,0,0,0,0,0,0,1,0,0,0,0,1,0,1
877.0,2017,1.7,143544,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
1714.0,2017,3.5,174827,6,12,9,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1017.0,2017,2.0,75186,4,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1760.0,2017,3.6,13897,4,4,4,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1249.0,2017,2.5,50000,4,10,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1
